marketid,marketname,timeslice,renewalconversion,yoyrenewalconversionchange,newleaseratechange,renewalleaseratechange,combinedratechange,newleaseterm,renewalleaseterm,averagevacantdays,medianrenttoincomeratio,yoyexecutednewleasecountchange,yoyexecutedrenewalleasecountchange,yoyleadschangepercent,leadsperunit
16700,"Charleston-North Charleston, SC",Y2024M01,0.4825677919203099,0.004455227963516273,0.020534162861292747,0.058994316922476496,0.0400144187327899,12.860078277886497,12.02102102102102,34.12409638554217,0.2631840782064785,-0.041275797373358195,-0.03478260869565218,-0.11692669651591718,0.4964256332097475
16700,"Charleston-North Charleston, SC",Y2024M02,0.49739039665970775,-0.010956399247669779,0.01748252235787484,0.05350354615127372,0.037296210010065375,12.789150460593653,12.26133909287257,29.173856209150326,0.2535286167791828,0.04491978609625666,-0.04830421377183959,-0.022407272611529572,0.5017586282699494
16700,"Charleston-North Charleston, SC",Y2024M03,0.4916142557651992,0.013904260457831774,0.023522505927784626,0.054267260737542074,0.03857777804189883,12.835401157981803,12.046445497630332,28.387323943661972,0.25901722399692956,-0.07356321839080467,-0.08658008658008659,-0.15534213737940328,0.5541877335678171
16700,"Charleston-North Charleston, SC",Y2024M04,0.496654657745754,0.02346853787193698,0.02776908670410794,0.051360934330885885,0.03927588830757822,12.594551282051283,12.071827613727056,26.96793002915452,0.2604918090461418,-0.008737092930897465,0.11278863232682057,-0.10620856199407928,0.574399353926913
16700,"Charleston-North Charleston, SC",Y2024M05,0.5021795989537925,0.006516649759244764,0.035709743636415436,0.054221666512767795,0.0451125676081026,12.501526717557251,12.125915080527086,26.77219730941704,0.24111916992204036,-0.06227630637079459,-0.14678326046221113,-0.14756580780585832,0.5776297193620028
16700,"Charleston-North Charleston, SC",Y2024M06,0.5270688321732405,0.022053400074475094,0.027120495416805345,0.050447359012691595,0.040439294123439586,12.476072607260726,12.125874125874127,24.329174664107487,0.24540628500461006,-0.16815374056280033,0.046086320409656156,-0.1362490677862639,0.5797496466787805
16700,"Charleston-North Charleston, SC",Y2024M07,0.5362608117099135,0.03169845956391815,0.017548463184795967,0.047260263496349264,0.03570563071319902,12.337278106508876,11.97148412184057,25.839181286549707,0.2370433663287971,-0.018257261410788362,0.16805450416351236,-0.11645597839930018,0.5434782608695652
16700,"Charleston-North Charleston, SC",Y2024M08,0.5345384118786314,0.01058924276817197,0.003815986589189698,0.048335389663654325,0.03206546520641975,12.358705994291151,11.87258064516129,27.694736842105264,0.23338290822648208,-0.13781788351107468,-0.035019455252918365,-0.12925230436024576,0.47247918593894545
16700,"Charleston-North Charleston, SC",Y2024M09,0.5101095197978096,0.024514530236222964,-0.0062945348524546365,0.049832138139483284,0.02781207008234007,12.419101123595505,11.907881269191403,30.3,0.24811983534875492,-0.07676348547717841,0.059652928416485826,-0.1314967280854557,0.3879895158803577
16700,"Charleston-North Charleston, SC",Y2024M10,0.5145676691729323,0.030874743934598103,-0.01659199424243341,0.03992136033411631,0.015910184984043767,12.444325481798716,11.786069651741293,33.03030303030303,0.272822831761499,-0.06318956870611843,0.044698544698544805,-0.1048455142747025,0.3958391903289289
16700,"Charleston-North Charleston, SC",Y2024M11,0.4700805523590334,0.021747219025700093,-0.03491810658626362,0.04239740590995747,0.008430660423125513,12.68414481897628,11.97211660329531,33.18055555555556,0.25088252972276487,-0.08247422680412364,-0.021091811414392005,0.04990216169527427,0.4082091650267079
16700,"Charleston-North Charleston, SC",Y2024M12,0.5124260355029586,0.04537064191695278,-0.04427107086703335,0.037676255082444265,0.0019497232471881734,12.768507638072855,11.964085297418631,35.03822629969419,0.2598980230289931,0.0650813516896121,-0.011098779134295278,0.3923633377074215,0.4597272982850717
16700,"Charleston-North Charleston, SC",Y2025M01,0.4997229916897507,0.03637660109098184,-0.030510180730518862,0.04167893395712759,0.00937804605080527,12.836363636363636,12.030068728522338,33.0248275862069,0.2705074709383991,-0.041626331074540106,0.16167664670658674,0.17364513986056992,0.5979893102570628
16700,"Charleston-North Charleston, SC",Y2025M02,0.5356953992596509,0.037765792634392115,-0.02815016334822917,0.04042692000033036,0.011497141607346594,12.949554896142434,11.909918107370336,29.34496644295302,0.2599692703836158,0.005970149253731349,0.14598540145985403,0.009105830168638206,0.5456222957495546
16700,"Charleston-North Charleston, SC",Y2025M03,0.5121615419917394,0.013896792363578714,-0.008678862571103705,0.04648370768270816,0.02200487720120361,12.578627280625543,12.109704641350211,29.700778642936598,0.24163403297912925,-0.10218408736349455,0.02155172413793115,0.08081348030547382,0.6796258589972003
16700,"Charleston-North Charleston, SC",Y2025M04,0.5332645693656524,0.03352485046924425,-0.0010279520249748793,0.03615826136062487,0.018487133573929695,12.553872053872054,11.936608557844691,28.66982124079916,0.26153371381522533,-0.03178484107579468,0.06768189509306272,0.13894004501739307,0.6682273845969146
16700,"Charleston-North Charleston, SC",Y2025M05,0.517905102954342,0.0252311102803493,0.005444516467967309,0.038058940940965305,0.022963189823010672,12.273789649415694,12.037063435495368,27.84431137724551,0.25988281054441736,-0.08128834355828224,0.04157386785449147,0.17945479053101854,0.7026177646455266
16700,"Charleston-North Charleston, SC",Y2025M06,0.5386819484240688,0.018602425561245695,-0.00611068152044334,0.0328305026253189,0.01685547498219573,12.30461811722913,11.990531682447196,27.21875,0.2417821705002565,-0.036783575705731444,0.00586080586080584,0.06201170195322342,0.6100240096038415
16700,"Charleston-North Charleston, SC",Y2025M07,0.5341997264021888,0.008672156626831407,-0.015258568287158311,0.04240906392379554,0.019677672694341036,12.187134502923977,11.98390212491951,26.334946757018393,0.23677616878144955,-0.037781350482315144,0.08982456140350875,0.06716968962955278,0.5815345139602761
16700,"Charleston-North Charleston, SC",Y2025M08,0.5422971114167813,0.01993341569363405,-0.024096292713024787,0.03631717032097963,0.015427492827210204,12.29485834207765,11.95291095890411,29.220902612826603,0.24873030232981316,-0.14682184422560435,-0.06932270916334654,0.06365900242873897,0.5172264120232217
16700,"Charleston-North Charleston, SC",Y2025M09,0.5238282788499409,0.025760438575144817,-0.028280741348997246,0.03539863392573161,0.012579755965961725,12.234891676168758,11.824457593688363,30.520805369127515,0.254682750237849,-0.03414096916299571,0.041067761806981594,0.24091497809225504,0.5067226617182667
16700,"Charleston-North Charleston, SC",Y2025M10,0.5325820676139148,0.030344374923710893,-0.043945062809878886,0.03486855991188143,0.0016138401419339354,12.67478813559322,11.928571428571429,34.34688691232529,0.24739894356447065,0.023861171366594297,0.04741833508956795,0.2108031839946643,0.48947098099640474
16700,"Charleston-North Charleston, SC",Y2025M11,0.512112676056338,0.04955228958290808,-0.038469604188526324,0.037617568233043804,0.006734241175015028,12.526315789473685,11.857487922705314,36.741350906095555,0.24726572009571116,-0.04282115869017634,0.1420689655172414,0.07232755493468222,0.44339961975232517
16700,"Charleston-North Charleston, SC",Y2025M12,0.5299097065462754,0.031150401335357347,-0.04565377429857248,0.035598809154509276,0.006045154725297389,12.786561264822135,11.86568848758465,35.13627992633518,0.26032561104968277,-0.06756756756756753,0.09247842170160302,0.026882128951272243,0.45972081955618105
16700,"Charleston-North Charleston, SC",Y2026M01,0.49791542584871945,0.0068122230017443886,-0.040664368307269876,0.04374476645222783,0.005229521668806382,12.773930753564155,11.950226244343892,34.73125884016973,0.2542548079242596,-0.020937188434695837,-0.16839134524929444,-0.01973052113574065,0.5672736476320279
16700,"Charleston-North Charleston, SC",Y2026M02,0.5385074626865671,0.021207405965069648,-0.021849780283289006,0.04796314015173226,0.018480574733968008,12.790084388185655,12.245356793743891,32.86748844375963,0.2603130498344353,-0.026694045174537894,0.018924302788844553,-0.02915228103677009,0.5127035198552408
16700,"Charleston-North Charleston, SC",Y2026M03,0.5168975069252078,0.0024119924396932557,-0.006415350983393546,0.03978379192527758,0.017933130188133986,12.681898066783832,12.081967213114755,31.576291079812208,0.27251276852095896,0.016979445933869467,0.056517775752051046,0.01973864811893657,0.6532882485543468
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M01,0.5303030303030303,0.06371620395572486,0.16595597233569656,0.11782041520065414,0.13818723089575985,12.605177993527509,11.675059008654603,26.72784412319296,0.22258410969380274,-0.21173469387755103,0.0460905349794239,0.22029332535169105,0.515130456756586
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M02,0.5530700753252682,0.04752892936912578,0.16610632777630213,0.11768740526353662,0.1378421481836896,12.613197969543148,11.772432226040474,27.07969303423849,0.23290141720316232,-0.1512279190004309,0.10739957716701914,0.20744365361803085,0.5144355297239245
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M03,0.5475844909807174,0.04062833583737846,0.17854432529816638,0.12808197754389017,0.15250582901054124,12.607503607503608,11.837091888253113,26.450391107451626,0.24449288239787004,-0.06823529411764705,0.046495244804508735,0.2027906976744185,0.6534841114410259
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M04,0.5469842657342657,0.036811437031574856,0.2021990131191773,0.12348241383792323,0.16082108894139252,12.359356610435466,11.900355871886122,23.95444590451161,0.2415640493663971,-0.14088304684866865,0.02704678362573112,0.050662142786133055,0.5672791494819158
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M05,0.5645493723065392,0.05131185339579791,0.20914383212668639,0.12398935584980884,0.16172041810480686,12.305349182763745,11.722780810112036,22.176759410801964,0.22789810612116784,-0.06947805046664361,0.15609432082364652,0.042005195522008563,0.587229544889331
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M06,0.5566767574840229,0.03476645279384827,0.20466437588620806,0.12605159051726975,0.15777760193947618,12.27340206185567,11.864121280179674,22.488807674737323,0.22135455258222117,-0.17376490630323685,0.020630372492836762,-0.18223302292982982,0.48109922904750063
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M07,0.5705762514551804,0.012819976886084605,0.19249684018353286,0.13371824821722933,0.15419424983811303,12.221025420077552,11.965988556897647,22.283874045801525,0.2313446830083958,-0.14606328182487133,-0.007570977917981046,-0.17670104786847265,0.46112285647169365
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M08,0.5475462356196301,-0.0064327896733988865,0.1627254084711966,0.1385974114419634,0.14732325959529663,12.297700170357752,11.891389432485322,23.079299216228677,0.21414127155039603,0.08202764976958515,-0.0773397532350287,-0.054259086140516666,0.45639877405745793
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M09,0.5410898896092518,-0.02792265812670025,0.13039241686399605,0.13437149342272367,0.13287237096205262,12.394517865883504,11.876820149547422,26.380116959064328,0.24825527344286652,0.07866948257655762,0.014371257485029888,-0.2157052198044189,0.369432237551884
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M10,0.5220732797140304,-0.03152040537113787,0.09306148146568674,0.12144024036604409,0.10996530591358128,12.480864475461503,12.132564841498558,29.078391959798996,0.234330538771977,0.07398452611218577,0.13817138171381718,-0.10895038546416048,0.41594752969421456
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M11,0.5178997613365155,-0.01963342717422556,0.060292237554156705,0.10983678633403848,0.08831875220550361,12.714488636363637,11.783196523418638,29.446924333151877,0.23826939788008478,0.1746384872080089,0.003877847794474014,-0.1311476076432673,0.3698946563833336
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2022M12,0.47326589595375723,-0.047738449772944835,0.054970185030970044,0.09509228243683868,0.07594002521313419,12.684311838306064,11.865945437441205,31.914417001723148,0.22935172166957266,0.1275094953879544,-0.10484210526315783,-0.16202794086520295,0.3543470376258041
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M01,0.4883915498849613,-0.026344108157783375,0.04579280982961691,0.08569904807552109,0.06706453615079001,12.758957654723128,11.922167111789394,30.991,0.23388486242966117,0.21224086870681136,-0.032484311554078986,-0.08750635448469685,0.4560934674281289
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M02,0.5130491518051327,-0.030612820025853305,0.04772279773783018,0.07891805095315964,0.06445725187848278,12.808510638297872,11.909238249594814,29.673232323232323,0.24579107270531703,0.09252506836827704,-0.12822324267043447,-0.14765819097289046,0.4281534311708499
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M03,0.5013768686073957,-0.03420151799838811,0.05652225477956507,0.07580997498123326,0.06643908959917022,12.674752306115476,12.018682399213372,28.08992506244796,0.22648388354947863,-0.04315135665250088,-0.09893679858239818,-0.22230801141918474,0.5069263475517761
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M04,0.5118386977432482,-0.02510803894092284,0.05183144442427037,0.07663897311764163,0.06478613721299906,12.581045751633987,12.061124694376527,27.08391881342701,0.22252815392914915,0.018302828618968384,-0.015347577490219713,-0.15517663937311618,0.4789391575663027
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M05,0.5155725922376617,-0.037050516870803074,0.050594700112034346,0.07205022695749819,0.0619066610074385,12.566143829535365,11.80341662417134,27.01449775629962,0.22695332304231758,0.031755725190839745,-0.007842145206172567,-0.10672744166974338,0.5326980646793439
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M06,0.5264981949458484,-0.021355178324726443,0.04183766888986331,0.0706602998995677,0.05823508761722405,12.498441396508728,11.912604192978025,25.818477084085167,0.21379948592812423,0.043931012040351554,-0.08356481481481484,-0.034640833478774564,0.4997259349833453
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M07,0.5334725463702248,-0.030101755714378453,0.024575963995766528,0.06462005265372639,0.048506941775192255,12.448370392933292,12.08610567514677,25.57293796864349,0.2159295743112913,0.12047781569965861,-0.08912655971479497,-0.0546073787760465,0.47274603975038865
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M08,0.5054804996176395,-0.03766298608267826,0.006634035453100924,0.056758820280133675,0.03629772258307982,12.473836276083468,11.98276836158192,26.472060957910013,0.21892609374462718,0.06060606060606065,-0.06596306068601573,-0.028991221768141912,0.46436251893310615
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M09,0.5198880377136122,-0.0245017829919979,-0.010193996712163018,0.0532497245249618,0.028321473810674493,12.595028680688337,11.972341954022989,29.040364583333332,0.22283830211350844,0.060851926977687626,-0.1517367458866545,-0.02856277266662231,0.3846754657553517
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M10,0.49389747762408465,-0.02169435911060924,-0.026304396029735826,0.05091886431889708,0.01825384826182535,12.674872997264556,12.002474372569813,31.728235836020268,0.23347659038053417,0.027298273785628286,-0.08653535679690029,-0.07757577324496631,0.3803960769473105
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M11,0.4844758064516129,-0.02270397528302237,-0.03861339031149406,0.044687767484957557,0.007078152251424711,12.93081494057725,12.115199299167761,34.634742740703004,0.23722274657744874,-0.035611952517396565,-0.06930289441500209,-0.03268154935921351,0.36882065520455154
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2023M12,0.49375,0.020218756487440315,-0.03720122613215668,0.040723240005149625,0.005420801798409005,13.057093425605537,12.014601769911504,34.97779011660189,0.22998986726936455,-0.036265110462692825,-0.07792737658098732,-0.08259982567408918,0.34286986946451414
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M01,0.48522640061396777,0.0014354013767442497,-0.029150082718372647,0.039949041384042,0.0074312140739728905,13.281041153710868,12.180998389694041,34.476082004555806,0.22917799490131358,0.047145488029465915,0.042296072507552934,0.01548978853789037,0.4890097846111078
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M02,0.5064691543221451,-0.003910087194820999,-0.027355410785401695,0.03613578180083949,0.007798944384350183,13.373575498575498,12.254289636238846,31.618071727992547,0.22958304506216456,0.06686930091185408,0.10672236992024323,0.07673903282827084,0.48734179414700424
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M03,0.49586479683567064,-0.0008954623435949993,-0.01751554527568537,0.034361814042725064,0.010127631462711775,13.096210873146623,12.317669777920823,30.20852296235002,0.24143593443154168,-0.06442663378545009,-0.07336713390993153,-0.07953316105491194,0.4938669287929637
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M04,0.5025098601649337,-0.0013178058489526912,-0.015831567564954557,0.03590753467420175,0.010880986396777743,12.891573542736333,12.276231884057971,28.91165270373191,0.2473025820011408,0.024126198577172905,-0.04696132596685074,0.10579657703231177,0.5198926042423071
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M05,0.5348066298342542,0.026551730898904724,-0.014988624917648546,0.03384570242892413,0.011182904950360995,12.798589562764457,12.138504864311315,28.872237569060772,0.23652630142488906,-0.03221403221403218,-0.04217753800882784,0.05277420316957856,0.5493519147302843
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M06,0.5344317701732151,0.01344888778779263,-0.018921319557558533,0.034327389971673325,0.012222816670230452,12.751078250154036,12.085035750766087,27.741863905325445,0.22315104577681125,-0.05612096539691779,-0.053191489361702204,0.026024925707899386,0.5071178579787411
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M07,0.5315414825724104,0.003432453611592723,-0.031285874719251136,0.031758574215931465,0.006312009329649691,12.793405310767435,12.129744480277846,26.7890625,0.22583105681669505,0.010616337363609488,0.12346711259754731,0.1240965823134306,0.5400274116082755
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M08,0.5195676481550503,0.01857014192063633,-0.03288285389090365,0.031012758710893425,0.00629500627173839,12.80032362459547,12.221164936562861,27.577108881456706,0.22866170571535183,-0.055334760012228756,-0.05478331970564191,0.020196239091613,0.5106464228713865
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M09,0.5366560417270356,0.02674021921312497,-0.04979658254903303,0.029102085032280303,-0.00001918940523193215,12.963521015067407,12.278498772360575,30.905411550704866,0.2383680106810242,-0.1028103877623622,-0.003843466107617125,0.05558376911199018,0.44462080552868627
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M10,0.521824423737126,0.03683410740400789,-0.049907806151707826,0.029177951768512993,-0.0033670777682454894,12.975074404761905,12.332522585128562,33.0183527305282,0.23697602185387184,0.013574660633484115,0.017680339462517708,0.09203418759752857,0.45344308867086325
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M11,0.5103391232423491,0.035595634686705846,-0.050635724381325915,0.029202560364606504,-0.004313220533431536,13.15159574468085,12.301247771836007,35.002774694783575,0.2388564392856223,-0.09579158316633266,-0.03483870967741936,0.04297450307585114,0.4108724633996256
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2024M12,0.5155071248952221,0.02280562288549076,-0.052042578119045224,0.03104469766203217,-0.004209375018554933,13.131741821396993,12.374842767295597,34.945299145299145,0.23643352375991605,-0.0672164948453608,0.029792746113989615,0.20413105971143336,0.4325993734307996
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M01,0.5130280300039479,0.03707383153066546,-0.04125660800316593,0.031763307556416126,0.0010956967950414857,13.192975685063683,12.378114159571114,33.16403785488959,0.2380414664528399,-0.10808950086058523,0.03525954946131251,0.18753139435743094,0.5539430203041126
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M02,0.5337851305561092,0.031128584066545617,-0.03354087274458587,0.0323972545117025,0.005412601077253964,13.194700923323966,12.266666666666667,32.41112911939492,0.224568405355349,-0.14633310486634687,-0.0031479538300106013,0.023566242646997977,0.4780093961836774
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M03,0.5206729908716664,0.027743331698352414,-0.025500748165909463,0.03346638640196669,0.007326186737988609,13.001665001665001,12.389065663870408,30.039689387402934,0.23674606292273961,-0.027525906735751404,0.12716009129442465,0.18349765915711647,0.574941124097513
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M04,0.5489575577066269,0.05700527594180965,-0.015623992625146561,0.03556527751390998,0.01244719153728105,12.901649951472015,12.295606633692174,29.05831973898858,0.21954342989599165,-0.037071651090342744,0.07878217200251103,0.08768071396754577,0.5667984519544828
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M05,0.5285202086049544,0.003804109740559003,-0.014981827149480261,0.03637184100402219,0.013828157805790008,12.778557753669432,12.19500531349628,28.075264602116818,0.22618104432477093,-0.09238343469446848,0.017297297297297412,0.10518605438496792,0.5916410205499851
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M06,0.5493882423157267,0.027488271910281248,-0.02723222789541606,0.03389247714818256,0.009311232376225647,12.73421926910299,12.075945871306269,26.407805655117482,0.22584508464840933,-0.050772626931567255,-0.008488499452354848,0.08128681964668338,0.5439693860915247
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M07,0.5395299145299145,0.02545467117290323,-0.03959281703370047,0.03503051060932099,0.006114314541326204,12.596179183135705,12.124742268041237,28.27066196631414,0.22414374868096748,-0.07720364741641343,0.04357181280258211,0.04527884586022913,0.5506308563637444
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M08,0.5362318840579711,0.031601650589860975,-0.04886187952141385,0.03472283177627148,0.0038431760754914696,12.71587643678161,12.06815403422983,28.4060025010421,0.2134148198551855,-0.07875579086697561,-0.004260499087035866,0.006629626921450173,0.5024247254658012
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M09,0.5471987720644667,0.02443010175481275,-0.06004917161030663,0.03354786676401459,-0.0008897722137605358,12.732077017615731,12.144362486828241,32.614754098360656,0.22687628795774534,-0.02671451355661872,0.08622663105684851,0.00792810065805504,0.44587183951664505
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M10,0.5223344172514119,0.02127546913986944,-0.06368703887422697,0.033247354291780086,-0.004296927986692019,12.911947085572551,12.15663524292966,32.773979591836735,0.231991880002249,-0.08785822021116134,0.03025775121404542,-0.08143303968124109,0.41399683170387436
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M11,0.5239966901117087,0.01819023849880541,-0.07465029404923276,0.035229957073725775,-0.00993538198681228,13.081595648232094,12.091326296466269,34.560090702947846,0.2253405306897275,-0.043779800606848725,-0.004113345521023717,-0.03553074197518235,0.39376213266643
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2025M12,0.5062354681885437,-0.0029447196850685975,-0.07227711097701812,0.03352360776088912,-0.01028138071386686,13.09665597801191,12.264332435552136,34.74294478527607,0.23349542839769674,-0.02977777777777788,0.07263722657862152,-0.058019695306233236,0.4040096883121475
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2026M01,0.5206399367963658,0.01719305926189696,-0.05600443806758185,0.037438524983908095,0.00046415480617586303,13.096760967609676,12.150409276944066,33.413208649912335,0.22655720972959872,-0.06047765793528518,-0.05358295674628799,-0.12538544722134332,0.48141325805310825
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2026M02,0.5244559792373727,-0.003495584839317445,-0.05336232193642915,0.03485471529578221,-0.0018716676749429696,13.170097087378641,12.149814000676361,32.20313344138304,0.2316416587231818,0.010993325480958039,0.04303350970017628,0.006864928345957139,0.47566087212578606
16740,"Charlotte-Concord-Gastonia, NC-SC",Y2026M03,0.54163623082542,0.023646717175085485,-0.024504831768459277,0.034849300146110464,0.008553559157068564,13.076449627470035,12.173577352016014,30.23463687150838,0.2271715576236956,0.035211267605633916,0.020723876240513635,-0.02874017709498956,0.5528455065034833
17820,"Colorado Springs, CO",Y2022M01,0.4497863247863248,-0.03301790801790799,0.08588239702295185,0.09200550170569136,0.08856227566084943,12.432142857142857,11.87793427230047,25.919921875,0.28049752543218215,0.014492753623188406,0.02158273381294964,null,null
17820,"Colorado Springs, CO",Y2022M02,0.4675467546754675,-0.024159406461973232,0.10739376387512053,0.09054219278837523,0.09942167891737586,12.506796116504855,12.14902807775378,24.886509635974303,0.26558217270629936,0.055327868852459015,0.2446236559139785,null,null
17820,"Colorado Springs, CO",Y2022M03,0.442512077294686,-0.012234059570656153,0.0987783159024974,0.09440741935863824,0.09696001478825063,12.419540229885058,11.97653429602888,23.080568720379148,0.2854720131310635,0.0995260663507109,0.027829313543599257,null,null
17820,"Colorado Springs, CO",Y2022M04,0.4365808823529412,-0.04069184491978611,0.11739997468271085,0.08601614605570056,0.1039880790437847,12.011379800853485,11.930735930735931,23.165151515151514,0.2796799542365811,-0.04483695652173913,-0.18661971830985916,null,null
17820,"Colorado Springs, CO",Y2022M05,0.46065428824049515,-0.024002751470696193,0.1453960930568655,0.0863020502598864,0.1182175111664591,11.852017937219731,11.975694444444445,23.686119873817034,0.2740358718115442,-0.05508474576271186,-0.07987220447284345,null,null
17820,"Colorado Springs, CO",Y2022M06,0.4761092150170648,-0.011070272162422345,0.1354433457779788,0.08947061957492412,0.11174169244281441,12.15798611111111,11.985018726591761,23.730072463768117,0.25737454644923846,-0.1165644171779141,-0.026731470230862697,null,null
17820,"Colorado Springs, CO",Y2022M07,0.5072541644277271,-0.002306559086484805,0.12289482929469572,0.08539237662378717,0.10192276402464645,11.998427672955975,12.2384,22.93355481727575,0.253906921769158,0.058236272878535875,0.048657718120805174,null,null
17820,"Colorado Springs, CO",Y2022M08,0.4683641975308642,0.010406239572906262,0.07450052982410094,0.09656462162313935,0.08553306566755917,12.01705426356589,12.012367491166078,22.610474631751227,0.269626297579987,0.1813186813186813,0.13426853707414835,null,null
17820,"Colorado Springs, CO",Y2022M09,0.44072164948453607,-0.015447181684295097,0.06281569565257586,0.09350468436664426,0.07863486281327108,12.36491935483871,12.002207505518763,24.686974789915965,0.26689448223870893,-0.06766917293233077,-0.04831932773109246,null,null
17820,"Colorado Springs, CO",Y2022M10,0.4238603297769156,0.02018172377497951,0.046155095911387216,0.0953009651567524,0.06933119748142018,12.54240631163708,12.034912718204488,27.483402489626556,0.2778829061507891,0.02012072434607644,0.03617571059431537,null,null
17820,"Colorado Springs, CO",Y2022M11,0.47878787878787876,0.1217257318952234,0.035529220720805166,0.084253847616216,0.05978418464283845,12.29683698296837,11.879310344827585,31.948051948051948,0.24981197080416365,-0.2472527472527473,0.057750759878419496,null,null
17820,"Colorado Springs, CO",Y2022M12,0.3997709049255441,0.015540617065719353,0.01199367307624025,0.08343642807375232,0.04646700393524608,12.655352480417754,12.13659793814433,31.828080229226362,0.29938990455917536,-0.2262626262626263,-0.10392609699769051,null,null
17820,"Colorado Springs, CO",Y2023M01,0.43368828654404645,0.0035701763078259674,0.0052378705627335095,0.07474647382255853,0.03626145943461134,12.745974955277282,12.132295719844358,29.412228796844182,0.267644550864682,-0.1530303030303031,0.12227074235807853,-0.2659279778393352,0.3331238214959145
17820,"Colorado Springs, CO",Y2023M02,0.46348061316501354,0.01513938093752537,0.012492519088969697,0.06809651865048946,0.04082323043723155,12.542649727767696,12.068441064638783,32.31712473572939,0.27189203989812094,-0.15620214395099533,-0.21609538002980622,-0.19602649006622516,0.38152105593966057
17820,"Colorado Springs, CO",Y2023M03,0.43099068585944117,0.01679926671752696,0.016180911745251922,0.05534940991473559,0.03379072645280285,12.33423545331529,12.03767660910518,30.371335504885995,0.28522110610098916,-0.10097323600973233,-0.03630862329803323,-0.2016985138004246,0.4726587052168448
17820,"Colorado Springs, CO",Y2023M04,0.49477071600965405,0.0675189839080374,0.007342745143458215,0.048203561309058784,0.026034897999927246,12.542124542124542,12.156996587030717,28.92159559834938,0.28126567782049067,-0.014440433212996312,0.12260536398467432,0.058689024390243906,0.5131141485038788
17820,"Colorado Springs, CO",Y2023M05,0.44065387348969437,-0.017344665589925812,0.01979086333455775,0.050039880397008955,0.03396036282986174,12.305867665418226,12.086538461538462,26.896892655367232,0.27507091809854767,-0.008663366336633742,0.15739268680445145,-0.08471760797342186,0.40709272257111195
17820,"Colorado Springs, CO",Y2023M06,0.41559278350515466,-0.04424101150869575,-0.003554908129102051,0.041627127046039054,0.01760674241130828,12.284325637910085,12.2,25.50137741046832,0.27935660824290587,0.18587896253602307,-0.14304993252361678,0.1316758747697975,0.4540081270779461
