marketid,submarketid,geographyname,timeslice,renewalconversion,yoyrenewalconversionchange,signedrenewalleasesperunit,yoyexecutedrenewalleasecountchange,newleaseratechange,renewalleaseratechange,combinedratechange,averagemonthlyincome,newleaseterm,renewalleaseterm,averagevacantdays,newleaseapplicationsperunit,yoyexecutednewleasecountchange,yoyleadschangepercent,leadsperunit,medianrenttoincomeratio,rentroll,yoyrentrollchange,revenue,yoyrevenuechange
26420,1,Downtown/Montrose/River Oaks,Y2024M06,0.530758226037196,0.03283578836406581,0.05318004571735915,0.0076433121019108,0.012983785272619671,0.03670330392599862,0.0263592790034999,12167.24033597122,12.748538011695906,12.141592920353983,24.311447811447813,0.045986284792254944,-0.12082262210796918,-0.18453188602442333,0.4989622249896222,0.23028966432390882,2.151146474929249,0.011589283669978877,2.017290673118962,0.01524832862328312
26420,1,Downtown/Montrose/River Oaks,Y2024M07,0.5204968944099378,0.035390511431214466,0.050479022134126195,0.0013106159895150068,-0.004064748393724495,0.03470311068619972,0.018993979993553727,10428.279495683453,12.826086956521738,12.143979057591624,23.224347826086955,0.04407003633961017,-0.08504801097393697,-0.09680995078827578,0.5404348626199009,0.2143424059912264,2.144250410955089,0.008698123186347762,2.0106693949187657,0.014165482777611201
26420,1,Downtown/Montrose/River Oaks,Y2024M08,0.49071925754060325,0.03241128432088325,0.046514701024116284,0.02773722627737223,-0.00519619112172575,0.03562286137680236,0.019014172330560977,9532.245289510487,12.83534743202417,12.205965909090908,22.469217970049918,0.04373967624710935,-0.07412587412587418,-0.22171896964728413,0.4953051643192488,0.19534768080749212,2.1476762744945144,0.008246768603609253,2.008233194343628,0.011087794046411019
26420,1,Downtown/Montrose/River Oaks,Y2024M09,0.5110294117647058,0.035573591287847484,0.03865213082259663,0.042780748663101616,-0.004488178605363166,0.036859917258998565,0.02092505973408646,8664.699607352943,13.050100200400802,12,28.90066225165563,0.032969937231582425,-0.05671077504725895,-0.10538881189838203,0.4197408224150533,0.20984180018341572,2.150037680810328,0.007400720823217888,2.002348069908078,0.009451062713368787
26420,1,Downtown/Montrose/River Oaks,Y2024M10,0.500418410041841,0.027738444733948486,0.03313503486215058,0.0019342359767890996,-0.020099352435369425,0.037587584516947076,0.013330521264035423,10232.90198019802,13.221374045801527,12.05984555984556,32.640969162995596,0.03351883835476236,-0.12520868113522532,-0.05349036657047865,0.43873135488207415,0.22181991270668236,2.1709297509206964,0.005782984564060897,2.0145207443344466,0.009661849696206858
26420,1,Downtown/Montrose/River Oaks,Y2024M11,0.49341438703140833,0.03661093130786619,0.030192541418793576,0.04888888888888882,-0.031344719230951876,0.03500854380240418,0.00445892525384114,9820.68945234375,12.96774193548387,12.17584745762712,33.00684931506849,0.033710740101068254,0.11181434599156118,-0.052233564519592046,0.40113618431434434,0.2245330031428322,2.173622175458509,0.007330988963385116,2.016442149492189,0.009074421380067844
26420,1,Downtown/Montrose/River Oaks,Y2024M12,0.49261083743842365,0.012042117059276713,0.035693724812895795,0.21304347826086956,-0.01458378029325209,0.03833496606487818,0.015378085609896444,13796.66630252101,13.036290322580646,12.094982078853047,30.71611253196931,0.031727755389240705,-0.18421052631578944,-0.08065457092481047,0.42848633598739505,0.2070766704117619,2.173748258077192,0.007760972135808613,2.016688556924522,0.0107535312337209
26420,1,Downtown/Montrose/River Oaks,Y2025M01,0.4796099290780142,-0.011193555917145548,0.03857453059139098,0.1123388581952118,-0.02082814592021167,0.0370751581552327,0.012266335202335313,10360.604508196724,12.831395348837209,12.099337748344372,28.825242718446603,0.03295440030655256,-0.12542372881355932,0.20016914973733496,0.6432632606673894,0.1983647410934608,2.17571392259744,0.009986582120422688,2.019035987520243,0.009920609966131545
26420,1,Downtown/Montrose/River Oaks,Y2025M02,0.5314885496183206,0.04300928694550954,0.032890535189679396,-0.04452690166975883,-0.009593903205506758,0.03890236284135111,0.020484990226213834,8598.839609375,13.008602150537634,12.351456310679612,30.25,0.029697279346021205,-0.15913200723327306,0.0261231323529234,0.5257821008750516,0.20711796953637462,2.178676679917166,0.012174216705958725,2.0158922887848916,0.008917629971670412
26420,1,Downtown/Montrose/River Oaks,Y2025M03,0.5223880597014925,0.054524165561605886,0.037935879422659344,0.10408921933085494,0.016916717726780973,0.03696328800852304,0.0272911191361191,11296.709592086332,12.28860028860029,12.351851851851851,27.515947467166978,0.044258525993102565,0.12866449511400657,0.035416694810794194,0.6242679080943084,0.2275897275099213,2.1798183158938635,0.013179967404577511,2.017813156240466,0.010449393455503393
26420,1,Downtown/Montrose/River Oaks,Y2025M04,0.5306513409961686,0.0412041048152641,0.03998736576121289,0.03770491803278686,-0.00048604466459774135,0.04110557760363378,0.020978096467887775,11238.263468965519,12.913597733711049,12.47867298578199,28.326568265682656,0.04459886291850916,-0.032876712328767134,0.009314655201969304,0.6296085409252669,0.21628828631263344,2.2000722616987765,0.01393836828605298,2.0474311714241624,0.020554350466142072
26420,1,Downtown/Montrose/River Oaks,Y2025M05,0.4868204283360791,-0.0007758077631510041,0.04308275426405559,-0.08086253369272234,0.0009993695861006619,0.037000340950392584,0.019384697219463894,11970.205953488372,12.81881051175657,12.366568914956012,27.112820512820512,0.04567277321541377,-0.0013812154696131666,0.05408744190725989,0.6380586393395958,0.21059992950384962,2.2009098761192,0.012020525485860412,2.0559410314901383,0.01927297168969668
26420,1,Downtown/Montrose/River Oaks,Y2025M06,0.5259208731241474,0.016867948333061045,0.04876816171825647,-0.07099879663056564,-0.006109956914596324,0.038085807217118836,0.019836257105158996,12759.836312849164,12.808219178082192,12.336787564766839,24.333948339483396,0.04150347441566646,-0.15877080665813068,0.04393421915616973,0.6337947986193032,0.22427712326494303,2.2039568951591506,0.010751525312796129,2.0637113070950104,0.014488427520193152
26420,1,Downtown/Montrose/River Oaks,Y2025M07,0.5058365758754864,-0.012704833271608873,0.05115979381443299,-0.018541409147095102,-0.015678986607493086,0.036072914161851405,0.014793072199662683,11901.438263128493,12.593703148425787,12.153652392947103,25.103019538188278,0.04297680412371134,0.03732503888024882,-0.0567877681935899,0.5354691075514875,0.21106362731495465,2.1923867072554546,0.011173418030016367,2.0510197054218304,0.012507777425485764
26420,1,Downtown/Montrose/River Oaks,Y2025M08,0.48111455108359136,-0.0031511831821429137,0.040270618556701034,-0.1307371349095966,-0.022972172466780197,0.03754536260968591,0.015357884053092123,11298.384235031846,12.63883495145631,12.1552,25.50539956803456,0.03318298969072165,-0.25036390101892286,-0.15821352331818228,0.43933828310723144,0.19242199339248953,2.194239682866746,0.010966246773159098,2.0485756823735377,0.012398890134450133
26420,1,Downtown/Montrose/River Oaks,Y2025M09,0.5220797720797721,0.010302470152577237,0.03788659793814433,-0.019999999999999917,-0.03314817588433379,0.029273400713986666,0.006101068712646301,8835.248997457626,12.902152641878669,12.142857142857142,30.068337129840547,0.032925257731958764,0.013888888888888956,-0.09993600083400335,0.39369725448604126,0.19268093155984686,2.1963384590368316,0.011458162957052776,2.032378891703155,0.007278829445878975
26420,1,Downtown/Montrose/River Oaks,Y2025M10,0.5128205128205128,-0.008475783475783483,0.03406223717409588,-0.035714285714285705,-0.053238380606190176,0.03490833673817536,-0.00025229515663630206,10027.6449127907,13.014354066985646,11.979423868312757,34.23753665689149,0.029296327446033082,-0.11814345991561177,-0.009459234197211059,0.4497067661602597,0.19513885902681233,2.220515745876363,0.009378786890255666,2.0404510281909944,0.00018272081424128183
26420,1,Downtown/Montrose/River Oaks,Y2025M11,0.5062713797035348,-0.015419387815931329,0.026282590412111017,-0.16107382550335578,-0.07058980237555638,0.02749854404189113,-0.010544892946403301,12754.070000000002,13.069408740359897,11.904,35.68055555555556,0.02726380712082983,-0.15982721382289414,-0.22979770005429784,0.34604556592461294,0.20385595667001893,2.219684781175405,0.007905707518111012,2.0349736634474263,-0.005051839413687686
26420,1,Downtown/Montrose/River Oaks,Y2025M12,0.5628539071347678,0.04476880075178902,0.034693019343986546,-0.06779661016949153,-0.06247437364336221,0.030384485505201272,-0.005144414508635789,10747.247764705882,12.946700507614214,12.038383838383838,34.92307692307692,0.027614241659657975,-0.052884615384615495,-0.14205446800633234,0.4107876314325583,0.19567141191013712,2.215796509412598,0.005835880750835212,2.0291505122273836,-0.008979066362881047
26420,1,Downtown/Montrose/River Oaks,Y2026M01,0.5412311265969802,0.046076087837290336,0.033155080213903745,-0.12098298676748587,-0.05118189865281032,0.03302673575611398,-0.001355569578772666,9840.070227272729,13.037280701754385,12.006451612903225,33.094339622641506,0.03251336898395722,-0.029787234042553134,-0.19729779204964246,0.4985100094783743,0.22562341717431783,2.2201564854650564,0.003546864037346548,2.0343048070736325,-0.00949131585840015
26420,1,Downtown/Montrose/River Oaks,Y2026M02,0.512280701754386,-0.02561403508771931,0.02980392156862745,-0.11814345991561176,-0.02712759830937833,0.03756485224093224,0.010910868505187634,8899.373243243243,12.960280373831775,12.066985645933014,30.20700636942675,0.03051693404634581,0.0780856423173802,0.09681935432996674,0.5635747785304847,0.20055771910782066,2.2175180435461033,0.0005730506176633706,2.0266213203475485,-0.010783729624249436
26420,1,Downtown/Montrose/River Oaks,Y2026M03,0.5136986301369864,-0.014814608152219355,0.03664884135472371,-0.03925233644859813,-0.01591049819706058,0.024280395768121573,0.005709696863690698,10776.243064516128,12.788256227758007,12.217898832684824,29.224747474747474,0.040071301247771834,-0.0935483870967741,-0.058746624109900114,0.5728872526116238,0.2118570228972198,2.215470496109727,-0.0013072772208031155,2.027524601815983,-0.010399238048367036
26420,2,West University/Medical Center/Third Ward,Y2022M01,0.45525291828793774,-0.010848776627316481,0.038788221970554926,0.18103448275862066,0.06092194225854105,0.07160582547772229,0.0666690641802277,null,12.40983606557377,12.627737226277372,29.207920792079207,0.03454133635334088,-0.039370078740157535,null,null,null,1.8738977526533165,0.03256539312189485,1.7564145301577188,0.061905556469368954
26420,2,West University/Medical Center/Third Ward,Y2022M02,0.5622317596566524,0.154824352249245,0.03312570781426954,0.36046511627906974,0.05425927312990585,0.06402395630377693,0.059927451064303534,null,12.351851851851851,11.914529914529915,25.296703296703296,0.030577576443941108,-0.2058823529411764,null,null,null,1.8826538577010525,0.03963274297716847,1.7662974225082464,0.07123798933908394
26420,2,West University/Medical Center/Third Ward,Y2022M03,0.5314009661835749,0.04916746364550384,0.04105322763306908,0.12403100775193814,0.12767573904654025,0.07379955728980674,0.10577711347881208,null,12.668478260869565,12.662068965517241,26.60843373493976,0.052095130237825596,-0.14018691588785054,null,null,null,1.8930770116078888,0.048903721042804583,1.7834397889023437,0.08204874615754441
26420,2,West University/Medical Center/Third Ward,Y2022M04,0.5833333333333334,0.1020249221183801,0.0451329592583557,0.03932584269662921,0.11314960266293142,0.06540050928296252,0.09168409698158408,null,12.497757847533633,12.286486486486487,22.269035532994923,0.05440351305196389,-0.15849056603773584,null,null,null,1.9668882704109265,0.05038138013657237,1.8480130726534012,0.07111078369270275
26420,2,West University/Medical Center/Third Ward,Y2022M05,0.4986376021798365,0.06074940342207252,0.05367162722615272,0.13989637305699482,0.10143876672572112,0.0683720282827962,0.08379750667361933,null,12.551136363636363,12.127272727272727,18.392156862745097,0.04293730178092218,-0.26666666666666666,null,null,null,1.9760634200713527,0.05674434854664082,1.86494275114265,0.0743842403938991
26420,2,West University/Medical Center/Third Ward,Y2022M06,0.5170068027210885,0.024582560296846023,0.05806294218101976,0.23958333333333334,0.08647209854611462,0.06630211760094239,0.07366826363259665,null,12.271523178807946,11.911764705882353,16.57894736842105,0.03683825323249573,-0.10119047619047619,null,null,null,1.986656769603308,0.05872013409210649,1.8812001882230311,0.06903091080488613
26420,2,West University/Medical Center/Third Ward,Y2022M07,0.55125284738041,0.06906757422126514,0.04317476732161324,-0.21226415094339623,0.09811618876163702,0.05183249487352493,0.06814213418607469,null,12.210526315789474,12.161676646706587,18.957142857142856,0.03929679420889348,0.07801418439716302,null,null,null,2.005208655593753,0.05849539871972871,1.899187071122217,0.06460387411342103
26420,2,West University/Medical Center/Third Ward,Y2022M08,0.5513126491646778,0.020838608532623648,0.04110651499482937,-0.14973262032085566,0.07724879671077058,0.07258460522289971,0.07393330923558679,null,11.96078431372549,11.572327044025156,23.145833333333332,0.026370217166494313,-0.17073170731707313,null,null,null,2.0207335735426963,0.057197836823965266,1.9173318185127046,0.0661293507495427
26420,2,West University/Medical Center/Third Ward,Y2022M09,0.5492957746478874,0.0014696876913656842,0.03464322647362978,-0.12418300653594763,0.028656205880330562,0.05572863916558167,0.04763314416593482,null,12.51388888888889,12.022388059701493,26.59090909090909,0.01861427094105481,-0.37931034482758624,null,null,null,2.03446746684331,0.05746176772630051,1.915341047189231,0.06069066202275201
26420,2,West University/Medical Center/Third Ward,Y2022M10,0.5766871165644172,-0.003837228004871185,0.04223463687150838,0.18867924528301877,0.03046847220888094,0.06327489248291297,0.05246675969091401,null,12.299065420560748,12.063492063492063,33.51086956521739,0.023910614525139665,-0.13008130081300817,null,null,null,1.9196188093546276,0.05450113628895589,1.7902291050179937,0.06345952188973998
26420,2,West University/Medical Center/Third Ward,Y2022M11,0.6070175438596491,-0.0021778584392014855,0.03597765363128492,0.08053691275167776,-0.00945402533024027,0.05920686509755119,0.035764831535142365,null,12.688524590163935,11.652173913043478,32.74193548387097,0.027262569832402234,0.07017543859649124,null,null,null,1.9251736661872423,0.054502144712699485,1.7917094111431795,0.06214987765275217
26420,2,West University/Medical Center/Third Ward,Y2022M12,0.6109324758842444,-0.04205259874262135,0.035083798882681566,-0.14673913043478273,0.010737753608881255,0.05396042053544404,0.040944673074938966,null,12.082568807339449,11.636942675159236,37.36585365853659,0.02435754189944134,0.08999999999999997,null,null,null,1.926164011527473,0.051988469475658605,1.7956581082721763,0.057381159506180605
26420,2,West University/Medical Center/Third Ward,Y2023M01,0.5422535211267606,0.011431603318541428,0.043538038496791935,0.11111111111111108,0.037268925846879,0.04935258592586515,0.04458772298035486,null,12.438461538461539,11.74736842105263,28.86868686868687,0.029789184234647114,-0.12751677852348997,null,null,null,1.9431154314283934,0.0472829371661302,1.822154722100671,0.06440734115931525
26420,2,West University/Medical Center/Third Ward,Y2023M02,0.6156462585034014,0.0019278469510548568,0.037351054078826766,-0.02395209580838333,0.022447710564572138,0.06093502100487094,0.047287560617445046,null,12.323308270676693,12.496932515337424,30.276190476190475,0.030476626947754354,-0.022058823529411797,null,null,null,1.9470027256924234,0.04616955616071333,1.8232421740928182,0.058122666482721255
26420,2,West University/Medical Center/Third Ward,Y2023M03,0.5093632958801498,-0.03889925238239844,0.034830430797433545,-0.10059171597633136,0.022154083965755026,0.06718326757678382,0.042870414256497874,null,12.413793103448276,11.618421052631579,28.197674418604652,0.04651695692025665,-0.05581395348837204,null,null,null,1.9529372594341996,0.044110118591467205,1.8282978488827926,0.0477290408423615
26420,2,West University/Medical Center/Third Ward,Y2023M04,0.5620437956204379,0.006099739676381999,0.040419161676646706,-0.01047120418848162,0.038261158262924005,0.056270268032675014,0.04635098377749515,null,12.771300448430493,12.677248677248677,23.898395721925134,0.04769033361847733,-0.1890909090909091,null,null,null,1.9740136371047263,0.04656364636989903,1.8446721437728022,0.047324586549996585
26420,2,West University/Medical Center/Third Ward,Y2023M05,0.5052910052910053,-0.03923825679550863,0.05645851154833191,-0.10508474576271187,0.029366902717810082,0.05225837572069945,0.04143392786195904,null,12.52112676056338,11.93560606060606,22.096045197740114,0.04555175363558597,0.019138755980861302,null,null,null,1.979162309767278,0.04535503216439233,1.8458616908288779,0.03435003535458476
26420,2,West University/Medical Center/Third Ward,Y2023M06,0.5204081632653061,0.0033627087198515593,0.06030795551753636,-0.10759493670886072,0.03724853497764833,0.050721208609100225,0.04530997490822391,null,12.261083743842365,12.00709219858156,24.411428571428573,0.04341317365269461,0.20118343195266264,null,null,null,1.9842830746176146,0.043098392344829484,1.8522376181273752,0.028755537159770635
26420,2,West University/Medical Center/Third Ward,Y2023M07,0.5316455696202531,-0.041662701056438656,0.0485207100591716,-0.04651162790697672,0.03595358027123329,0.05030111024119472,0.04544288772560223,null,11.533783783783784,11.960975609756098,20.104477611940297,0.03502958579881657,-0.14942528735632185,null,null,null,1.9956382977063627,0.037951159386728224,1.8587028768361176,0.02551402125083721
26420,2,West University/Medical Center/Third Ward,Y2023M08,0.5336225596529284,-0.022918460302725707,0.05514792899408284,0.14215686274509798,0.014332808110574802,0.053225398854982495,0.04084191650137855,null,11.279411764705882,11.716738197424892,26.940677966101696,0.03218934911242603,0.20353982300884949,null,null,null,2.0068207188571607,0.03532548007742456,1.8836111992496747,0.02817768488193328
26420,2,West University/Medical Center/Third Ward,Y2023M09,0.5779569892473119,0.04060066740823143,0.04355029585798816,0.22666666666666666,-0.014547639400286652,0.0472056779298574,0.028044279841730156,null,12.37037037037037,12.429347826086957,32.37894736842105,0.025562130177514793,-0.027027027027027067,null,null,null,2.0155650004725514,0.033198606330190936,1.8761506313198775,0.02832372076606095
26420,2,West University/Medical Center/Third Ward,Y2023M10,0.6207951070336392,0.04337575219492951,0.04189349112426036,-0.04838709677419354,0.00348977820019513,0.04870102022228174,0.034036268840902696,null,12.254716981132075,12.07909604519774,33.872093023255815,0.025088757396449703,0.00952380952380949,null,null,null,2.0196296624867833,0.03310111149331942,1.878480575663138,0.03078249113224149
26420,2,West University/Medical Center/Third Ward,Y2023M11,0.6153846153846154,-0.00861538461538458,0.0421301775147929,0.3088235294117647,-0.05675335562441414,0.05204326918708648,0.026983414102739325,null,12.845070422535212,12.376404494382022,30.472727272727273,0.01680473372781065,-0.4227642276422764,null,null,null,2.025104936900444,0.03295668599582876,1.8827639990251457,0.0299053371303697
26420,2,West University/Medical Center/Third Ward,Y2023M12,0.5816326530612245,-0.03774450956853337,0.0314792899408284,-0.036231884057970995,-0.024492678020001223,0.039617617807328434,0.01859841306595596,null,11.99074074074074,12.593984962406015,33.674698795180724,0.025562130177514793,0.22727272727272713,null,null,null,2.025950373603218,0.03278945585615938,1.8767103655290054,0.02295607542041512
26420,2,West University/Medical Center/Third Ward,Y2024M01,0.5750708215297451,0.057213678672602186,0.040582086493133836,0.010204081632653024,-0.037746539870122824,0.04979289881508586,0.022001287508629203,null,12.477707006369426,11.934343434343434,29.81904761904762,0.03217872514859602,0.03289473684210526,0.08512931034482746,0.7973079968329374,null,2.012866187931749,0.032942190852248726,1.860645598651438,0.027804003472184494
26420,2,West University/Medical Center/Third Ward,Y2024M02,0.5816326530612245,-0.034240362811791436,0.03258864521418323,-0.04216867469879524,-0.02353904850225909,0.04075482907693831,0.01799974567881621,null,12.5,12.465408805031446,33.8235294117647,0.027054724328755893,-0.08333333333333341,-0.09959349593495935,0.7015043547110056,null,2.015653868318504,0.03307686170402503,1.8635655291369266,0.026956607588260854
26420,2,West University/Medical Center/Third Ward,Y2024M03,0.5515151515151515,0.029023802034182644,0.04078704652592744,0.08152173913043478,-0.04894875549675334,0.03748179650502138,-0.0001257547107687848,null,12.807692307692308,12.477386934673367,29.218543046357617,0.042631686821069895,-0.04587155963302752,0.17127564674397852,1.0395882818685669,null,2.0153901725035026,0.03016418198130407,1.8642242219725391,0.022607416851687594
26420,2,West University/Medical Center/Third Ward,Y2024M04,0.5471014492753623,-0.007586050724637694,0.04120626151012891,0.040697674418604696,-0.025050838397195473,0.03498796150038647,-0.0004604581724751594,null,12.465020576131687,12.681564245810057,27,0.05593922651933702,0.119815668202765,-0.14153612234373902,0.7846987136086662,null,2.03765796127157,0.0316203838947749,1.8796841264182615,0.021885082178823533
26420,2,West University/Medical Center/Third Ward,Y2024M05,0.471875,-0.046856988472622485,0.05939226519337017,0.007812500000000097,0.008029192635732783,0.04555659104750463,0.025721629161859057,null,12.226086956521739,12.453488372093023,25.88235294117647,0.05294659300184162,0.22994652406417115,-0.21340778021957854,0.5497630331753555,null,2.0367427756055876,0.027881046450991907,1.8888684476714266,0.02381494917676303
26420,2,West University/Medical Center/Third Ward,Y2024M06,0.5581395348837209,0.033585963455149526,0.054097605893186004,-0.08914728682170547,-0.01689426239436311,0.03189564053346105,0.015406341863450374,null,11.801324503311259,12.208510638297872,21.09375,0.03476058931860037,-0.1881720430107527,-0.37294175174019056,0.5192958700067705,null,2.0359198184494165,0.024599346783369797,1.8981980860626095,0.02396890425465651
26420,2,West University/Medical Center/Third Ward,Y2024M07,0.5374449339207048,0.0049501750108515985,0.0647044514716614,0.3854166666666665,-0.025402561042827967,0.0256997797532048,0.009994537529501295,null,11.838028169014084,12.090225563909774,21.296610169491526,0.03454147409389443,0.0070921985815602575,-0.1537219977908667,0.4127950687296398,null,2.0130751067908177,0.01994969946023278,1.876599614302935,0.019051026159422245
26420,2,West University/Medical Center/Third Ward,Y2024M08,0.6361386138613861,0.08082887934811178,0.04694721478958891,-0.16086956521739126,-0.016392330001403655,0.03673139959570215,0.020682291834554424,null,11.741666666666667,12.005181347150259,24.169811320754718,0.029189978107516418,-0.11764705882352944,-0.22572445817556683,0.4023239597655099,null,2.015924240744892,0.014710576667642684,1.897547054642238,0.014845495523690274
26420,2,West University/Medical Center/Third Ward,Y2024M09,0.6065573770491803,0.002833972793861217,0.04086596935052299,-0.07182320441988942,-0.044621125463171006,0.027249594013244345,0.008833528070095017,null,12.116279069767442,11.755952380952381,33.58108108108108,0.020919484310386767,-0.12244897959183676,-0.478584729981378,0.3185437997724687,null,2.020715814735544,0.012219423535240151,1.901565190554642,0.02003471030798374
26420,2,West University/Medical Center/Third Ward,Y2024M10,0.6126482213438735,-0.013491596285305829,0.04135246898564826,0.0059171597633135885,-0.03559758002765746,0.029033438814969854,0.008900808605165714,null,12.505494505494505,12.376470588235295,33.88607594936709,0.02213573339819995,-0.11650485436893207,-0.43011811023622043,0.3293515358361775,null,2.021343523394281,0.010113431233375053,1.8896012400896727,0.015043642703647369
26420,2,West University/Medical Center/Third Ward,Y2024M11,0.6190476190476191,0.010520487264673362,0.02700072974945269,-0.3508771929824561,-0.012475971961887608,0.03789503974896207,0.020777978752114058,null,12.617021276595745,11.90990990990991,30.676056338028168,0.022865482850887863,0.27027027027027034,-0.41916167664670667,0.3310580204778157,null,2.0227078749620744,0.007688845398532818,1.8874248453551077,0.012588253267543004
26420,2,West University/Medical Center/Third Ward,Y2024M12,0.6591760299625468,0.09333973103016246,0.036244222816832886,0.15503875968992265,-0.022158715463680936,0.04505249142412236,0.02768203508549697,null,12.320987654320987,12.248322147651006,32.271186440677965,0.019703235222573584,-0.26363636363636367,-0.22920568905708158,0.47484086390852137,null,2.0245975438090076,0.007973496067412015,1.8931968856911376,0.019170485836347204
26420,2,West University/Medical Center/Third Ward,Y2025M01,0.5912698412698413,0.014208909370199696,0.03794308537194209,-0.061728395061728364,-0.02347617026980681,0.052104798684881194,0.029208665738019283,null,12.303921568627452,12.302631578947368,30.584615384615386,0.0254618072890664,-0.16393442622950824,-0.1615562436287249,0.5832859579306424,null,2.033163933559599,0.007710873300152287,1.8998704185833324,0.022443707721052426
26420,2,West University/Medical Center/Third Ward,Y2025M02,0.6144578313253012,0.06317578004324986,0.03594608087868198,0.17073170731707318,0.025931333123450293,0.05000851325762557,0.04266321833262118,null,12.465909090909092,12.555555555555555,30.046875,0.02196704942586121,-0.16190476190476188,-0.4315901739073138,0.3598635588402501,null,2.0395639158736296,0.009614928833371578,1.9004963678263165,0.01992955600883501
26420,2,West University/Medical Center/Third Ward,Y2025M03,0.5891472868217055,0.03401420697379676,0.039690464303544684,0.012738853503184861,0.01941029016094661,0.048780624879464336,0.036467345917507644,null,12.82857142857143,12.314465408805031,28.54954954954955,0.034947578632051925,-0.19540229885057472,-0.45935727314397323,0.4825190207264539,null,2.04283811754509,0.011429045216202308,1.897110096776937,0.01824102777188156
26420,2,West University/Medical Center/Third Ward,Y2025M04,0.5431034482758621,0.004327938071780446,0.0563165905631659,0.432258064516129,0.009430676930422403,0.045389105732621574,0.02403318179509625,null,12.56637168141593,12.423423423423424,25.314917127071823,0.05733130390664637,0.0761904761904762,-0.28334033172370354,0.5295454545454545,null,2.049795985510427,0.012806016011342847,1.9041859972404531,0.022271634783713388
26420,2,West University/Medical Center/Third Ward,Y2025M05,0.4897360703812317,0.03710449143386324,0.0563165905631659,-0.02631578947368421,0.013859533260903173,0.05343199422201112,0.034916267797656164,null,12.58673469387755,12.436936936936936,24.561290322580646,0.04972095383054287,-0.07547169811320754,-0.07368540669856448,0.5005681818181819,null,2.0507147995342305,0.014052664059739348,1.9152816233473753,0.02597958928396716
26420,2,West University/Medical Center/Third Ward,Y2025M06,0.5412026726057907,-0.0023267391589152364,0.05555555555555555,0.052884615384615384,0.004435471306614819,0.04897098518977397,0.03472528420776106,null,12.25,12.30593607305936,25.663793103448278,0.03450025367833587,-0.02158273381294964,-0.02954545454545454,0.48522727272727273,null,2.0572007353150084,0.018032887196713986,1.9179239385815519,0.022216566957723678
26420,2,West University/Medical Center/Third Ward,Y2025M07,0.5799614643545279,0.038383639194613184,0.06677123011427291,0.04195804195804203,0.024747617284560902,0.046284602912886386,0.039359248301071105,null,12.299435028248588,11.986577181208053,29.106666666666666,0.03965942191351109,-0.05347593582887698,0.41424571857030384,0.630859375,null,2.045018503831179,0.014497898413181075,1.9018576802364544,0.017977328063062948
26420,2,West University/Medical Center/Third Ward,Y2025M08,0.6075697211155379,0.007569721115537886,0.04503697064754649,-0.028985507246376864,0.017366450177271845,0.040840858025874095,0.03626345634681304,null,12.220930232558139,11.955223880597014,26.380281690140844,0.019269549630293526,-0.3533834586466166,0.19677127847161097,0.49853515625,null,2.050355611993602,0.015949885744475603,1.9108753612136644,0.007990469828623404
26420,2,West University/Medical Center/Third Ward,Y2025M09,0.6536458333333334,0.048253676470588314,0.044364777055792066,-0.005025125628140685,-0.029874917263754283,0.04373852914978236,0.024965513385186665,null,12.504347826086956,11.98989898989899,31.905263157894737,0.02576742101725297,0.13861386138613876,0.11179590999948745,0.3890742285237698,null,2.061016278102313,0.020462842892528667,1.911054763739982,0.009057497493662182
26420,2,West University/Medical Center/Third Ward,Y2025M10,0.5910780669144982,-0.01909142461092561,0.04279632534169841,-0.04975124378109451,-0.022900490998635427,0.041474017829842,0.0228528055150657,null,12.698924731182796,12.24607329842932,39,0.020838001344387184,-0.1057692307692307,0.06836827162644099,0.39143813374641434,null,2.067725132729825,0.02467869176459864,1.9127763050967332,0.016156375935387643
26420,2,West University/Medical Center/Third Ward,Y2025M11,0.6379928315412187,0.05643254785327545,0.025319291956083352,-0.20422535211267612,0.018645942026679112,0.032624838408524995,0.02901628040946994,null,12.14,12.008849557522124,40.459016393442624,0.02240645305848084,-0.03846153846153848,0.14804681002283412,0.40501519756838905,null,2.0711512575177498,0.024989452717005194,1.9096035758920162,0.018732371784942515
26420,2,West University/Medical Center/Third Ward,Y2025M12,0.5888501742160279,-0.05880083249538148,0.038315034730002244,-0.01724137931034477,-0.01929002904233765,0.05069673750253181,0.03407805538523019,null,12.897435897435898,12.31578947368421,35.02325581395349,0.017477033385615057,-0.27102803738317766,-0.16604092042826438,0.39475683890577506,null,2.0734902287123065,0.024371145068679174,1.9114745845962342,0.019006526508061422
26420,2,West University/Medical Center/Third Ward,Y2026M01,0.6,0.009722222222222188,0.03677758318739054,-0.0967741935483871,-0.03829917863299938,0.04072494430733768,0.021043972414342516,null,12.88888888888889,12.81547619047619,40.26,0.019702276707530646,-0.3181818181818182,-0.22916367715929398,0.4726443768996961,null,2.064619486921743,0.024982170429589917,1.8937955303677503,0.014110362342767472
26420,2,West University/Medical Center/Third Ward,Y2026M02,0.625,-0.0023062730627306793,0.03699649737302977,0,-0.06423411235055124,0.04257409219431837,0.01110988655308682,null,13.26923076923077,12.532544378698224,39.303030303030305,0.02276707530647986,-0.045871559633027505,0.17112215392393187,0.5064589665653495,null,2.063792289907227,0.022946219178286247,1.892612458009217,0.011434024329902877
